_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question2__left_side,question2__right_side,question3__left_side,question3__right_side,seeside,group,image_url,question1,question2,question2__left_side_gold,question2__right_side_gold,question3,question3__left_side_gold,question3__right_side_gold,seeside_gold,step1,step2,step3,tip1,tip2,tip3
811064392,11/13/2015 16:57:09,false,1800308036,,11/13/2015 16:55:39,false,neodev,0.7692,34272987,VEN,"","",200.93.32.95,0,0,2,1,"left
Right",11,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064392,11/13/2015 19:34:57,false,1800406280,,11/13/2015 19:31:39,false,prizerebel,0.7692,9974830,ROU,23,Iasi,79.112.48.43,0,0,1,0,"left
Right",11,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064392,11/13/2015 21:59:12,false,1800562255,,11/13/2015 21:57:16,false,clixsense,0.75,12771826,PRT,20,Viana Do Castelo,188.81.106.72,0,0,0,0,"left
Right",11,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064392,11/14/2015 02:25:52,false,1800765034,,11/14/2015 02:19:47,false,clixsense,0.8,33288655,MYS,01,Skudai,60.49.48.210,0,0,0,0,"left
Right",11,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064393,11/12/2015 09:48:57,false,1798736983,,11/12/2015 09:48:06,false,neodev,0.7778,34998945,SRB,00,Belgrade,79.101.225.114,0,0,1,0,"left
Right",11,https://contribua.org/bairros/oeste/catole/Rua_Cristina_Procopio_da_Silva__62__90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064394,11/11/2015 21:50:27,false,1798187604,,11/11/2015 21:44:52,false,neodev,0.8,33392532,GRC,13,Thessaloníki,94.68.135.133,,0,,0,Right,11,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064394,11/12/2015 09:44:20,false,1798734157,,11/12/2015 09:42:23,false,neodev,0.7778,34998945,SRB,00,Belgrade,79.101.225.114,,0,,1,Right,11,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064394,11/12/2015 11:56:42,false,1798814474,,11/12/2015 11:53:55,false,clixsense,0.7692,32441261,UKR,"","",178.95.52.63,,0,,2,Right,11,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064394,11/13/2015 16:58:51,false,1800309121,,11/13/2015 16:57:11,false,neodev,0.7692,34272987,VEN,"","",200.93.32.95,,0,,2,Right,11,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064394,11/13/2015 17:07:20,false,1800314057,,11/13/2015 17:04:54,false,elite,0.7333,32838543,TUR,34,Istanbul,78.181.148.53,,0,,0,Right,11,https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064395,11/11/2015 19:51:12,false,1798071580,,11/11/2015 19:48:54,false,hiving,0.8,33048733,ITA,09,Agrate Brianza,2.230.158.62,0,0,0,0,"left
Right",11,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064395,11/13/2015 11:47:23,false,1800072987,,11/13/2015 11:47:04,false,neodev,0.75,31305123,GRC,01,Alexandroúpoli,2.85.136.147,0,0,0,0,"left
Right",11,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064395,11/13/2015 14:13:03,false,1800185726,,11/13/2015 14:10:17,false,clixsense,0.7692,34309395,TUR,34,Istanbul,85.102.238.131,0,0,0,4,"left
Right",11,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064395,11/13/2015 14:44:17,false,1800210277,,11/13/2015 14:31:24,false,clixsense,0.8,31220201,ITA,07,Anzio,79.22.236.20,0,0,0,1,"left
Right",11,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064395,11/13/2015 15:16:21,false,1800236121,,11/13/2015 15:09:08,false,clixsense,0.7692,32441261,UKR,"","",178.95.8.237,0,3,0,3,"left
Right",11,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064395,11/13/2015 16:15:33,false,1800279297,,11/13/2015 16:12:02,false,neodev,0.8,33119802,VEN,"","",190.206.31.221,0,0,4,4,"left
Right",11,https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064396,11/10/2015 18:59:36,false,1796428944,,11/10/2015 18:57:27,false,prizerebel,0.7692,9974830,ROU,23,Iasi,79.112.66.187,0,0,0,0,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_270.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
811064396,11/13/2015 16:12:01,false,1800276797,,11/13/2015 16:03:58,false,neodev,0.8,33119802,VEN,"","",190.206.31.221,0,0,0,0,"left
Right",11,https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_270.jpg,Are there outdoor dinning tables?,Count the number of outdoor tables for dining on each side of the street,,,Count visible street furniture and other items on each side of the street,,,,Presence of outdoor dining,Outdoor dining tables,Pieces of Street Furniture & other street items,"Outdoor dining: dining tables and seating located mostly or completely outside. Even if there are no patrons, there is outdoor dining as long as the tables and chairs are present|If it looks as if the dining could be in operation at some point during the day, count the presence of outdoor dining",These are tables with associated chairs or benches|Tables must be mostly or totally in the outer area,"Street furniture and other street items: only the following: tables (without associated chairs), chairs (without associated tables), vendor displays (count one per vendor), ATMs, hanging plants, benches, flower pots, parking meters, umbrellas, trash cans (public only), newspaper boxes, mailboxes, bike racks, bollards (count one per set), hydrants, flags, banners, merchandise stands, street vendors, pedestrian-scale street lights (not for cars), phone booths (one per structure), bus stops (count one per stop), and train stations (count  one per entrance)|Do not count furniture in enclosed parks, gardens, plazas, and courtyards|Record the total number if it is under 40; record “40+” if over|Do not count tables and chairs for outdoor dining|Objects such as construction materials, streetlights, parking and traffic signs, and garbage bags sitting on the curb do not count|Two tables brought together can be counted as one; more than that, count separately|If there are no chairs because they have all been moved elsewhere on the sidewalk to accommodate a party, the chairs are still associated and you can count the tables. If the chairs are stacked or if there are no chairs, count the tables as street furniture, as well as each stack of chairs"
