_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,date,enter_some_text,num_items,part_of_the_image_is_cut_off,question1,question1__left_side,question1__right_side,question2,question2__left_side,question2__right_side,question3,seeleft,seeright,seeside,tax,total,group,image_url,orig_question1,question1_gold,orig_question2,question2__left_side_gold,question2__right_side_gold,orig_question3,question3_gold,seeside_gold,step1,step2,step3,tip1,tip2,tip3
798473929,10/15/2015 00:02:15,true,1769935539,false,10/14/2015 23:48:27,false,neodev,0.7333,33119802,VEN,07,Naguanagua,200.84.172.14,,,,,36,,,,,10,0,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/15/2015 00:08:51,true,1769943152,true,10/15/2015 00:02:28,false,neodev,0.75,11658682,CAN,BC,Terrace,207.81.218.86,,,,,18,,,,,3,0,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/15/2015 01:05:46,true,1770012016,true,10/15/2015 00:55:32,false,clixsense,0.75,31299622,MEX,"","",189.171.112.237,,,,,25,,,,8,8,0,,,"left
Right",,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/15/2015 02:05:34,true,1770087731,true,10/15/2015 01:53:41,false,neodev,0.8333,31935141,VEN,"","",190.201.143.67,,,,,30,,,,,6,0,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/15/2015 04:44:31,true,1770285365,false,10/15/2015 04:29:31,false,neodev,1.0,33982253,VEN,20,San Cristóbal,201.243.167.85,,,,,36,,,,,8,0,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/15/2015 08:26:18,true,1770533271,true,10/15/2015 08:13:14,false,clixsense,0.7333,9509334,BIH,01,Sarajevo,77.238.213.33,,,,,36,,,,,10,2,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/15/2015 15:58:07,true,1771149649,false,10/15/2015 15:54:26,false,elite,1.0,31956791,USA,PA,Slippery Rock,72.23.5.90,,,,,36,,,,,12,0,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/15/2015 16:18:05,true,1771171122,true,10/15/2015 16:09:12,false,neodev,0.75,32508505,ESP,51,Málaga,85.57.3.9,,,,,65,,,,,12,0,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/15/2015 19:22:22,true,1771353811,true,10/15/2015 19:18:09,false,gifthunterclub,0.7333,32455358,VEN,"","",190.73.185.48,,,,,48,,,,,8,0,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/16/2015 01:48:07,true,1771699971,,10/16/2015 01:34:14,false,neodev,0.75,11082582,BGR,"","",212.5.158.58,,,,,36,,,,,8,0,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/16/2015 02:55:12,true,1771805049,false,10/16/2015 02:45:02,false,neodev,0.8,32173405,VEN,13,Barquisimeto,190.142.137.43,,,,,24,,,,,5,0,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/16/2015 09:35:17,true,1772008891,true,10/16/2015 09:29:47,false,bitcoinget,0.75,20311164,NLD,09,Utrecht,84.105.54.251,,,,,50,,,,,5,0,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
798473929,10/16/2015 14:28:29,true,1772245081,true,10/16/2015 14:19:53,false,elite,0.7333,34422082,BIH,"","",31.223.156.189,,,,,48,,,,,6,0,,,Right,,,1,https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg,Estimate the street width,"40
36
38
42",Estimate the total sidewalk width for each side of the street,"","8
9
7
10
6
12",Count individual pieces of art that are within study area or intended for viewing from the sidewalk/path,0,Right,Street Width,Sidewalk Width,Pieces of public art,"Street width includes frontage roads and parking aisles. Assume that a typical parking lane is 8 feet (2.43 meters) and a typical travel lane is 12 feet (3.65 meters)|If the median between a one-way pair is more than 50 feet (15.24 m) wide, treat each couple as separate streets. Only consider the width of the adjacent half street","If the sidewalk width varies, estimate the average width|Put a zero if you cannot see the sidewalk","Public art: monuments, sculptures, murals, and any artistic display that has free access. Art must be the size of a small person or have clear identification indicating its status as art (creator, dedication, year, materials, etc.)|If the art can be isolated as a specific artistic element of a facade, the building counts as one instance of public art|If the art is in someone's property, but it is visible to the passing pedestrian and it has free access, it can be considered public art|Small fountains and graffiti murals would be included, but simple chalk drawings and graffiti tags would not be included"
