V2 V1 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90 V91 V92 V93 V94 V95 V96 V97 V98 V99 V100 V101 V102 V103 grupo setor bairro
catole/Rua_Luisa_Bezerra_Mota__246_90.jpg seguro? 5.48734639051 5.34588135182654 5.41241406842158 5.448855818984 5.47142234350363 5.50117386366642 5.45927179745228 5.46657188851591 5.47950952794764 5.48457803706683 5.50592635501042 5.5010069590236 5.5002855575145 5.49939816073914 5.49248053762322 5.49319991642722 5.48733876477709 5.47140106203503 5.47738321960708 5.48877378105311 5.49540291712535 5.49678416164396 5.49040598957252 5.48934434895797 5.49046082991791 5.49726904556202 5.49837299050221 5.50446052989898 5.50504559916487 5.50796948686875 5.5142397544087 5.51464632877306 5.51738167855191 5.51634733712383 5.51347365207459 5.51586714677454 5.51745104731586 5.51672247372715 5.51267710717632 5.50652485258981 5.50474713675693 5.4989304623092 5.49526102203712 5.49572792935054 5.49799832619563 5.4973629707568 5.49150717193183 5.49137303778741 5.48665262564406 5.48895682398507 5.49110696249677 5.48852729420178 5.48965857217952 5.48817419829056 5.48807299403715 5.48633141855116 5.48537654509865 5.48746260890355 5.48612404651348 5.48585975132887 5.48412714962136 5.48453360055294 5.48390631781905 5.48315654819103 5.48499265180137 5.48665132351061 5.48679963960628 5.48424015237264 5.48520510211359 5.48802496260008 5.48848490826065 5.48736378624086 5.48552764437069 5.48471193489882 5.48255284931082 5.48216142330182 5.48259413576422 5.48106061882439 5.48364638825619 5.48348241363152 5.48266040032944 5.48135135533622 5.48196191749024 5.48272739881582 5.4819870440643 5.48081641866239 5.48005431878729 5.47988472009123 5.47839640031543 5.47999131136851 5.47756150237418 5.47841215527042 5.48004013425687 5.47992585014475 5.48203280957635 5.48208996469019 5.48450404167213 5.48485893450639 5.48378267812357 5.48310290839494 5.48234104864641 Adulto 250400905000062 catole
catole/Rua_Luisa_Bezerra_Mota__246_90.jpg seguro? 5.08120174646 5.15657521472653 5.25471136615688 5.0891563197638 5.09577633383745 5.09382057932037 5.06373776593451 5.07468018635956 5.06972804744345 5.06967022035252 5.0793780114421 5.08449628679663 5.07333794827826 5.07339144342079 5.07856677244891 5.08006652521994 5.08107055937823 5.07983317140222 5.07815218008295 5.07920952638203 5.07410221329211 5.08017038146893 5.07973667060113 5.07503999771682 5.07110301982122 5.0756857677017 5.0728132762903 5.07623746620952 5.07343078406516 5.07802406609618 5.08149514010614 5.08358874300836 5.08366492263234 5.08522579804426 5.08676162219141 5.0854667056878 5.08737553655307 5.08673782504821 5.08247928837594 5.08189281655577 5.08255261257294 5.08039594877921 5.08415825135074 5.08296526251257 5.08336246920208 5.08324969330064 5.08328337465012 5.07987285053384 5.08089642422192 5.07859208682593 5.07876778874291 5.07780410669947 5.07741093868658 5.07703732820266 5.07692303019992 5.07776770583976 5.07654412491549 5.07788733014383 5.07811976003902 5.07825782219765 5.07905927930007 5.07595790809381 5.07604259238703 5.07639569052336 5.07744432830708 5.07813284239086 5.0780817632532 5.07683051384623 5.07636301302466 5.07509157838067 5.07620464156913 5.07364258297979 5.07459369763965 5.07714887317754 5.07608188884967 5.07501261199419 5.07481661768883 5.07644533410056 5.07524825170449 5.07472255376117 5.07498524120825 5.0762646525446 5.07643257405206 5.07689429993955 5.07791048879794 5.077630716441 5.07800353700938 5.07919551642461 5.07855342950884 5.07746252334314 5.07792231182178 5.07888562580331 5.0805718139151 5.08178235914127 5.0806772202722 5.07896592493058 5.07843676156323 5.07894604924127 5.07851557424841 5.07828997386683 5.07829207894505 Feminino 250400905000062 catole
catole/Rua_Luisa_Bezerra_Mota__246_90.jpg agrad%C3%A1vel? 6.12432418149 5.95615376519769 6.01651436430314 6.07506722576041 6.07693169661666 6.0698729350732 6.06900063724336 6.09021648189354 6.08832551503276 6.10916050486934 6.10101929468476 6.08738241120971 6.08922318512287 6.09869774821102 6.10370848887037 6.10561400682551 6.1122278365448 6.11286071295207 6.12296232658105 6.12242601211554 6.11949310496179 6.12663388780239 6.13282491929025 6.12617585281608 6.12852967735827 6.13471633583142 6.13560724510936 6.13769720250867 6.1380382020988 6.14066885986939 6.13842922192673 6.13506396690641 6.13209766919404 6.13251348621061 6.13191723288412 6.13198277180779 6.13429703267282 6.13373443712348 6.13489365943718 6.1370613506527 6.13795085452667 6.14097134712478 6.14194430350776 6.13846344006058 6.13616776001512 6.13397310570647 6.13508968325716 6.13450965883055 6.13614092859017 6.13427433624111 6.13363500059334 6.13292373000137 6.1329968159078 6.13015172014196 6.12992847395136 6.12814939726829 6.12928318398002 6.13023474964633 6.12898370105582 6.13126893951826 6.13162230414633 6.13310423880859 6.13255891946047 6.13559523088448 6.13688570992463 6.13899078175582 6.13811172018556 6.13795810808811 6.13861434798757 6.13631395708193 6.13628532087918 6.13538228043202 6.1359563042326 6.13366738986375 6.13302781201936 6.13449663953314 6.13249843337585 6.13250542396579 6.13165050135195 6.13132053801483 6.13106869303633 6.1327949461848 6.13271479955806 6.13241847141003 6.13407913259902 6.13361860958821 6.13253263869482 6.13313933074431 6.13300774158693 6.13277436622781 6.13236044683732 6.13411023742332 6.13358796004599 6.13427803648396 6.13519748831997 6.13421412703373 6.13283476483756 6.13255198466197 6.13144114018069 6.13025072007053 6.13011415549183 Media 250400905000062 catole
catole/Rua_Luisa_Bezerra_Mota__246_90.jpg seguro? 5.06144345612 5.21981581345307 5.08982923038246 5.13019612857397 5.1184492211588 5.10017134138698 5.07702382189254 5.06813226492978 5.06634046761626 5.06685986772288 5.07488419543598 5.06328196666643 5.07199477373325 5.06754365325536 5.07966126419146 5.07269279711364 5.0847246030664 5.09031656960702 5.08144145028036 5.08764775305072 5.08457759672057 5.07525216195403 5.08262135383886 5.08324446310826 5.08741129929049 5.08463788764955 5.07477287307077 5.07660462436832 5.07046481100594 5.07873301240425 5.07377783501675 5.06932372325992 5.06965202963986 5.06985030037683 5.06579059559727 5.06603693658545 5.06528506116391 5.06466533739615 5.06554883869629 5.06517740207456 5.06603423422815 5.06048827380381 5.0619504315282 5.06194905852284 5.05863525114513 5.05928708007308 5.05831838219777 5.05668334027335 5.05616661134088 5.054971312422 5.05557238519799 5.05648349401483 5.0543595801221 5.05744899301431 5.05857153214481 5.05680322872023 5.05700121972336 5.05745027609011 5.05429672260787 5.05576018322467 5.0523149900498 5.05033027322583 5.04758284157734 5.04968121646837 5.04580575523561 5.04726884559653 5.0440362723623 5.04562678761395 5.04916753303981 5.05245163666094 5.05104822326666 5.05044201254195 5.04860140736318 5.04840770493353 5.04683808652839 5.0456536960195 5.0433410789922 5.04052450217854 5.04060933942502 5.03870129601933 5.03760668982196 5.03671238352366 5.03777518041678 5.03798244984734 5.03995364470616 5.04007818121771 5.04187790567236 5.04137275408835 5.04230260241533 5.0422369841848 5.04227479451754 5.04344648858419 5.04353189756742 5.04216980564295 5.0420078689546 5.0425843821994 5.043669261464 5.04079773877957 5.04027508560029 5.04176599766765 5.04282309854519 Baixa 250400905000062 catole
catole/Rua_Olegario_Mariano__139_0.jpg seguro? 4.81484542839 4.53688978548897 4.8289965542809 4.84330288920425 4.81981660063458 4.81436128523583 4.80500784575072 4.81102401260551 4.82791191533475 4.84182855287659 4.82098276342861 4.83163467596811 4.83160638054654 4.84401437352091 4.84829336611374 4.83700804285422 4.82592701952398 4.82249052420631 4.8118365303921 4.80623829702236 4.81850867994438 4.81365716789163 4.80849474828213 4.80883783529716 4.8188257400745 4.81999375913534 4.82540901128063 4.82367261606887 4.81753604131937 4.80920695062818 4.80325742349916 4.80812812512676 4.80468582333611 4.79969166841392 4.80391183998203 4.80511367783031 4.80418660461152 4.80327914978628 4.80616023723996 4.80670568530605 4.81395657355376 4.80988475771835 4.80991104100447 4.81139452683063 4.80702045852863 4.80884799710111 4.80717123081464 4.80785684637111 4.80759338457448 4.80994061674067 4.80969012567246 4.81209218169084 4.81303891103818 4.8145526912746 4.81544077246507 4.81124274659451 4.81392497032685 4.816143698388 4.81524214439525 4.81663574091932 4.81643234090699 4.81883401923784 4.8147005216889 4.81534457484456 4.81767229350294 4.81755841948379 4.81827430620472 4.81624985681433 4.81285418302978 4.81313163879137 4.81716604694824 4.81730467229448 4.81687166360985 4.81892529155398 4.81711569330045 4.81654184224584 4.81836608768073 4.81732612020217 4.81972895540139 4.82080713257723 4.81902531703704 4.81977150677975 4.81976400664027 4.8182727783113 4.81905491893764 4.81889437339713 4.82115228010998 4.82348913232829 4.82243935159595 4.82404433276676 4.82444224064685 4.82637237077117 4.8252447768793 4.82528266527441 4.82594806612268 4.82637295982356 4.82616651517403 4.82538359178891 4.82638890668338 4.82816527756142 4.82764619399454 Media 250400905000060 catole
catole/Rua_Olegario_Mariano__139_0.jpg seguro? 4.72961545977 5.03117573740463 4.86388320288044 4.84052114891286 4.86232518735533 4.79502092234862 4.80565330352557 4.78038316659084 4.7597614455551 4.7516627417218 4.73753579579347 4.72585894218681 4.71962217966905 4.72041263222721 4.73116192691967 4.73749730748883 4.73205396436021 4.7372147947404 4.72410493168577 4.72737101941117 4.72117665099293 4.7219668725449 4.72231603903083 4.711270728358 4.71460683092364 4.71126204390055 4.7035219680494 4.70742360171979 4.70422160962499 4.70922206773544 4.70785806923971 4.71342214741788 4.71402479201153 4.71164345622278 4.70842801375678 4.70620279960372 4.70451458744434 4.70832183642909 4.70729012115985 4.71023250906346 4.70942204330515 4.71431373177805 4.71375614245373 4.71458970118518 4.71572401958994 4.71895597760937 4.72128266699663 4.72255211420594 4.72497368569936 4.7253043220318 4.73095117372537 4.73504416466055 4.73269225974038 4.73311829258384 4.73361383300928 4.73131928319582 4.73087297472149 4.73016493745865 4.72647246600161 4.72824164160537 4.72594642192451 4.72686189296745 4.72877916404537 4.72747117705752 4.72788134034494 4.72873606160234 4.7251813367714 4.7251221032896 4.72339113702701 4.72224691107517 4.72363930719095 4.72086311465678 4.7211861597127 4.71916402089004 4.71994126821443 4.71888205111759 4.71800180861536 4.71688774840054 4.71694782027117 4.71513705901435 4.71427034482509 4.71552412374453 4.71777432504238 4.71714488574124 4.71903840448407 4.71799832697654 4.71873986455227 4.72023608800269 4.71766164360801 4.71937974687774 4.71871285212474 4.71783692452333 4.7156764181731 4.71420244807327 4.71474501272981 4.71206158433856 4.71068017105821 4.70990258994292 4.70765209008933 4.70718857177582 4.70733912832035 Jovem 250400905000060 catole
catole/Rua_Olegario_Mariano__139_0.jpg agrad%C3%A1vel? 5.02829772564 4.87459649729132 4.97162931295401 4.98289028172638 5.0097948497065 5.03229562314125 5.04074024740665 5.03684854923442 5.03778396366964 5.03654373518221 5.05559691494945 5.05391296155679 5.05199596395884 5.04769442946996 5.05095541587175 5.04785424160519 5.03785874884979 5.04071035710983 5.03266445157757 5.03576962929328 5.03401269048222 5.04160670556189 5.04154896188305 5.04148282579584 5.04004752196395 5.04244157384633 5.04238851829358 5.039777473051 5.04311526227729 5.0386397645952 5.03405700121878 5.03599238607369 5.03602358694684 5.03320588890241 5.02939486127806 5.03023807353164 5.02868521423949 5.02720423430547 5.02928469220075 5.02874712520152 5.03034575249133 5.02784970941179 5.02560831102065 5.02306826031021 5.02403940661479 5.02592143798591 5.02709421492846 5.03004207167961 5.02967909715721 5.02885884641404 5.02840249189175 5.02727602317535 5.02531364347916 5.02764638727763 5.03020044294529 5.02908563806604 5.02804376028346 5.02760762046809 5.0266964150193 5.02773725051309 5.02837526571051 5.02780352383451 5.02852938674828 5.02797797819979 5.02874526977459 5.02899034383408 5.03003580524933 5.02845921544593 5.02806773235277 5.02881667918678 5.02927176840898 5.02899837015317 5.02885300955538 5.02947695427089 5.02936128120351 5.02809074768695 5.02791757397572 5.02785007800274 5.02797517536261 5.02754013937033 5.02725824428328 5.02704012894814 5.02668624501315 5.02501953865444 5.02575589806862 5.02461920532429 5.02425115289164 5.02537448084711 5.02546976595831 5.02456380838115 5.02573226735412 5.025726595827 5.02431269098463 5.02388112546427 5.02237261828566 5.02226584797345 5.02188491456275 5.02284586462477 5.02297396446275 5.0225507846601 5.02150380613344 Media 250400905000060 catole
catole/Rua_Olegario_Mariano__139_0.jpg seguro? 4.55135057695 4.59003512066661 4.6114011807791 4.61271200786581 4.60162401450621 4.53965366214259 4.57002237230511 4.55946012789704 4.56456205252066 4.57478263657196 4.57636955285038 4.56678515322501 4.55278913398389 4.55521562361009 4.55345881536102 4.54741289069913 4.54865811616524 4.54485852917575 4.55219411230923 4.54921830095775 4.55717782054823 4.56021904165697 4.55628656480765 4.55432098650545 4.56280712432779 4.56027528306584 4.56057399708717 4.56045275107014 4.55362930054229 4.54343133632629 4.54294882581336 4.5466480901944 4.54447021859742 4.53948199902229 4.53851024963343 4.5443083114072 4.54530511306918 4.54474317603465 4.550008649957 4.55151272718574 4.54733528635384 4.54611884048699 4.54329681572518 4.54361606274792 4.544922812286 4.53950954706167 4.53724691862807 4.53884253265665 4.5414548553954 4.54170114280252 4.54198356422342 4.54116922848933 4.54166027905096 4.54404994078072 4.54494181570839 4.54164147421282 4.5435217074047 4.54578730545625 4.54748904327955 4.54673532798117 4.545761142339 4.54695332842501 4.54652374649852 4.54750181013738 4.54872748903221 4.55208808404126 4.55007487613263 4.55056048160076 4.55348591985422 4.55237550115714 4.55063949732141 4.5511000161325 4.55101167971683 4.55273208788815 4.55510282768882 4.55106531050964 4.55045002573153 4.54942845745689 4.5501171011674 4.54814323370978 4.54842619755426 4.54782334931143 4.54690635187869 4.54735233935092 4.54823354472033 4.54761517186292 4.54909299422022 4.54768025969251 4.54655677594912 4.54735159525705 4.54607989558237 4.54682763789727 4.54420483677246 4.54646548669534 4.54627079382429 4.5462413742782 4.54550625747826 4.54469975025605 4.54520977675952 4.54604487640411 4.54527634121445 Baixa 250400905000060 catole
catole/Rua_Olegario_Mariano__139_0.jpg seguro? 4.58566709101 4.75226429723432 4.50768611741177 4.51579833921041 4.51067653136239 4.64185094837191 4.67246236798086 4.68103114971592 4.61732396755414 4.62073796717347 4.61929299711931 4.61871799996633 4.63244002450398 4.6262111612561 4.62614897248221 4.62084980548816 4.61311515396518 4.61585600511851 4.61927939065226 4.61707880055887 4.61018862940433 4.61708245292176 4.60953350880936 4.59843001546986 4.59739396146597 4.59975119410435 4.60160962646236 4.59658669990956 4.59432056953826 4.60218385774393 4.59871238185161 4.59457563737655 4.59107448985096 4.584097234755 4.58792193265219 4.5860104444355 4.58568434950926 4.58434980655729 4.57657794613044 4.57226665578109 4.57294853938655 4.57850106330044 4.58052935329632 4.57858397177865 4.57753823906621 4.57913025607717 4.58532689093187 4.58655953111862 4.58322035660934 4.58143153059211 4.57982715122715 4.57914644036532 4.57931281321417 4.5796541333827 4.57820271030599 4.58008518609326 4.58223067509877 4.57970410216925 4.57568285962546 4.57604729193267 4.57255469898348 4.57312118003352 4.57012667854324 4.57217608061068 4.57471585894212 4.57331407227084 4.57334698766295 4.57328840448585 4.57271655086406 4.57347780372611 4.57160842485211 4.57150402183716 4.5704156473155 4.56947787248221 4.5690883609323 4.57024308296731 4.56970417367552 4.56940076832887 4.56974251999489 4.56868380849354 4.56792930408883 4.56470715572177 4.56534462498665 4.56389153166935 4.56575987507655 4.56698339263649 4.56792944431456 4.56774079705659 4.56984387572147 4.56884629996371 4.56842728455587 4.5711002051489 4.56765719167743 4.56889448408275 4.56962911648934 4.57034464731312 4.57007556973687 4.56782610677187 4.5689337939209 4.56939643462739 4.56590448065092 Adulto 250400905000060 catole
catole/Rua_Olegario_Mariano__139_0.jpg agrad%C3%A1vel? 5.01824893522 5.03393731306214 5.10478696682458 5.00401919922827 5.0333577661934 5.03569657632676 5.06885945991754 5.07295962020653 5.06156540747749 5.03818682507653 5.02658468857715 5.02197203946518 5.02340821232367 5.02408491784221 5.02716563634662 5.02464998504631 5.01606277100267 5.01734014831844 5.0162409614723 5.02685199272929 5.02254818433163 5.02280638914045 5.02294958584694 5.01529069210648 5.01323839047753 5.0133453383013 5.02098688858528 5.01934995530733 5.01691724111513 5.0180394810031 5.01843693970799 5.01921244307569 5.01459186237767 5.01870944411964 5.01490974221911 5.01512410020763 5.0149770592943 5.01770758225951 5.01447972878042 5.0142022610941 5.01724535865902 5.01630407277264 5.01710453950342 5.02279241797519 5.02248945162163 5.02410908755079 5.0218006269143 5.02709562020209 5.02570729568401 5.02488306038238 5.02412518489312 5.02222850741221 5.02204744539229 5.02257313829441 5.02040440183035 5.01990803422232 5.01575255869762 5.01686122333459 5.0140586945957 5.01522577521948 5.01236323647045 5.0123227433931 5.01013739107238 5.01173165429842 5.01169455597997 5.01070229297316 5.01099695605064 5.01103218394655 5.00747057665775 5.00782439120403 5.00970514139348 5.00989907683915 5.00963417506367 5.0071902216547 5.00823933913203 5.00909818650994 5.01034705171452 5.00984233122426 5.00982738755268 5.00973593785473 5.00993772419074 5.01045874013793 5.00826513100196 5.00927253498388 5.00890094584534 5.00841838674781 5.00867126793613 5.01066572376094 5.01072883671102 5.00916146619357 5.01040558139993 5.00993847741748 5.00928419204354 5.00849668449056 5.00775644980145 5.00861149215569 5.00785200505743 5.00755391139466 5.00710964291101 5.00789593166448 5.00744327365792 Solteiro 250400905000060 catole
catole/Rua_Olegario_Mariano__139_0.jpg seguro? 4.71559426269 4.80445876828489 4.71059734360339 4.71700835685826 4.62953452945675 4.64602637921294 4.64565448632811 4.65116118213448 4.67341087997572 4.71156013755893 4.75230110459604 4.75519214120046 4.75083776829631 4.73949491131192 4.73508033911741 4.75062205404502 4.75849032250153 4.75617870131763 4.74329237643064 4.73983514715827 4.72612277662739 4.72245588290572 4.72667659796411 4.73982311410153 4.73125259432612 4.73132834180143 4.72578381012927 4.72409305279773 4.729362080529 4.73566852654472 4.72652065895897 4.72873894175216 4.7265788586867 4.72577168696293 4.71953807163147 4.716045332543 4.71720311770261 4.71258503816137 4.71578767836102 4.71240362190515 4.70238918475457 4.7004211287514 4.70132629519624 4.69317684667134 4.70421323271451 4.71360396619818 4.71643977659685 4.71759573066882 4.7189349912213 4.71660336959414 4.71273797075594 4.70799599973727 4.71316895262184 4.71283098001083 4.71180311578117 4.70522918806579 4.70578863749165 4.70683022829887 4.70580841516837 4.70941437990814 4.70844235154404 4.70883236693815 4.71009906189344 4.70904850716949 4.71302239279511 4.71360849009475 4.7159787445769 4.71569249534143 4.71529871261586 4.71784885550506 4.71552934244382 4.71470791255821 4.71520333602199 4.71293892861623 4.71359514512852 4.71299190874468 4.70980652444883 4.70507956716121 4.70468819167818 4.70255139865721 4.70337483637804 4.70420756784266 4.70648885237972 4.70633402588835 4.70843467373698 4.71047494552914 4.71207217880375 4.71333268740747 4.71322091469513 4.71343614227021 4.71422648331373 4.71442278290888 4.71638489262948 4.71679249321005 4.71921463640445 4.71881437553001 4.71821165738075 4.71779551943114 4.71894205174638 4.72054550122511 4.71694571213787 Solteiro 250400905000060 catole
catole/Rua_Olegario_Mariano__139_0.jpg seguro? 4.18842601274 4.11558498584178 4.15521390553625 4.20061332675981 4.06632657853724 4.05181924968217 4.06446402463162 4.21400140388909 4.19426859885789 4.19848907991752 4.20008605956635 4.1998336549242 4.20926732043177 4.20390070870176 4.20750702767608 4.20169171908236 4.19191736777128 4.18146352888306 4.1705361669735 4.16700771182059 4.16654579535883 4.17242489062303 4.17775048386254 4.1803591474268 4.18022754909731 4.18552447325813 4.19207567471234 4.19642211108971 4.20075540853637 4.19611577038614 4.19157149113767 4.19600522584873 4.19150393352658 4.18671651635186 4.19184843143227 4.19154695356929 4.18919849939669 4.19264300917637 4.18897068497354 4.18773575025155 4.18667268999561 4.18969042742231 4.19344287455704 4.1939822372965 4.19374412984617 4.19378994685349 4.19251226090673 4.18800342675912 4.18923690048147 4.19072628642366 4.19078125954414 4.19379675695684 4.19188824869177 4.19263287674733 4.1936107919923 4.19405801679744 4.19470122757135 4.19385184139959 4.19686945088251 4.19641122719051 4.19387069256397 4.19422320556715 4.19673370612783 4.19838034709719 4.19852350214986 4.20080611839512 4.19875608655373 4.20007922433436 4.1999165413115 4.19514935265863 4.19459632330364 4.19454883152316 4.19483520145282 4.19719364313791 4.19723631145729 4.1975813710665 4.19703312244101 4.19567653720005 4.19689339483873 4.19559030317464 4.19741954429952 4.1985156672698 4.19797519837318 4.19626926561242 4.19642185966195 4.19437989486458 4.19435786229025 4.19446015575986 4.1944679687553 4.19219405880891 4.19237675985213 4.19289351441409 4.19592055521812 4.19567418636904 4.19533154993691 4.19474072914085 4.19582955879426 4.19696334705353 4.1957436455888 4.19694827769512 4.19575675984956 Masculino 250400905000060 catole
catole/Rua_Olegario_Mariano__139_0.jpg agrad%C3%A1vel? 4.97876809708 5.0110186311927 5.01166646463867 4.9443599984963 4.93422973193375 4.90184291437176 4.90470957465655 4.92139070990222 4.98462172651431 4.98209361130461 4.97279636590344 4.96733822952422 4.96671128355382 4.98203033447913 4.97666129242085 4.97977580971153 4.98446104768591 4.98566755323253 4.98121173685069 4.97444228227053 4.9777664971364 4.98003981521581 4.98820881523739 4.99078996582777 4.98989568798357 4.98608992629629 4.98437132910381 4.98175998272642 4.98365296907946 4.99044714528814 4.98503611132967 4.98708103882294 4.98704100005453 4.98799306461359 4.98791148179435 4.98940807337883 4.99212647730733 4.99184827898474 4.99346719201175 4.99075497865711 4.98944558678601 4.9875685817332 4.98324779335652 4.98329826972649 4.98340209556047 4.98311342736127 4.98569006236807 4.98401890025805 4.98561142149842 4.98328310282201 4.98387561458025 4.98582973774562 4.9855214235763 4.98641213174578 4.98749253754736 4.98701646898431 4.98430211890147 4.98203067659718 4.98055188409305 4.98131684122535 4.98268214614475 4.9819228299083 4.97935060669823 4.97830379393018 4.97576382467173 4.97591412629366 4.97525419739331 4.97232740125488 4.97235013166567 4.97307679970231 4.97317485306793 4.97493840724786 4.97459632087745 4.97568764910255 4.9757853423106 4.97686186617003 4.97501898862447 4.97615076330852 4.97514751402785 4.97748277225686 4.97819545167062 4.9780812717554 4.977992561777 4.97775479421156 4.97831464657307 4.97834385716578 4.97803096421567 4.97862684465992 4.97821208774576 4.97775857133469 4.97840395196133 4.97842496927035 4.97790641865264 4.97957219551055 4.97950690114627 4.98125285519307 4.98003201683857 4.97884663167506 4.97821549098301 4.97791271758587 4.97788636704954 Masculino 250400905000060 catole
catole/Rua_Olegario_Mariano__139_0.jpg agrad%C3%A1vel? 5.51481994408 5.73312890315579 5.66343743124657 5.59412544455854 5.59421435295091 5.56839186633093 5.51959062304791 5.54063260278058 5.55001231034497 5.56614045883759 5.56175416578642 5.53458507629247 5.53562061762853 5.52110692205812 5.5354670841902 5.53904822278478 5.54586772030488 5.53533774568721 5.5421601179143 5.53173376514491 5.5327295737914 5.52274730730952 5.51222692384309 5.50498880228505 5.50924779759159 5.51185012650962 5.51376763776819 5.50858193737027 5.50448373033018 5.49850936146666 5.49288308708858 5.49646376846776 5.49540397055238 5.49905910969504 5.49414400305187 5.49415642837942 5.50018931989511 5.50003049868641 5.49919918843235 5.50236405829872 5.50058142814639 5.50694261975296 5.50305860006214 5.50730949308719 5.50387791435873 5.50449626206795 5.50535980124378 5.5065481979756 5.51001442975196 5.51096155241335 5.51013476384892 5.51269781920653 5.51234873094795 5.512346921824 5.51077491005143 5.51124023705076 5.51316461476312 5.51306599956226 5.5141978916157 5.51090919966596 5.50863273496935 5.50587929397642 5.50551376538485 5.50187204686337 5.49859735881941 5.50233156684425 5.5042513389627 5.50094728311507 5.50007226167489 5.50138770139355 5.49830996611911 5.50005878266707 5.5018461007111 5.50044204207802 5.49802072830747 5.49614107782567 5.49790334028862 5.49932977917605 5.50025107790364 5.4989340266636 5.50189726527372 5.50237251071912 5.50439450642703 5.50384694421325 5.50219168432867 5.50011194988003 5.50016418756781 5.498927754232 5.49965225897177 5.49884124952336 5.4971965418426 5.49559562252313 5.4934428759084 5.49500465000571 5.49796560999423 5.49825678332092 5.49878307579034 5.49836394293772 5.49714703463743 5.49672700323021 5.49497523334889 Feminino 250400905000060 catole
catole/Rua_Olegario_Mariano__139_0.jpg agrad%C3%A1vel? 6.08793115182 6.14379748990733 6.14286924336505 6.10819090459314 6.0906312766534 6.09718951698357 6.09040308271175 6.08507110536641 6.0810721223574 6.0854008652339 6.08260533573272 6.0803982510695 6.07959139061351 6.07755199451204 6.08197856530645 6.07999315475796 6.07736560713773 6.07509905536782 6.07759526386105 6.07750941253892 6.07989789048141 6.07794247793703 6.08149900217025 6.08049154139925 6.08312928925375 6.08213721386109 6.08105708641119 6.07933499886914 6.07788854273272 6.07998029390623 6.07922913645009 6.0806547281228 6.08317908581305 6.08283094940863 6.0815655946001 6.08084860365017 6.0801714455308 6.08225223537962 6.0837593867021 6.08344993023453 6.08326278419719 6.08473924043402 6.08599943691295 6.08535590127398 6.08504532589201 6.08435662754249 6.08408127877998 6.0852609108407 6.08607431504234 6.08687441006982 6.0859330995868 6.0846464840759 6.08566611885423 6.08548306168228 6.08682675506135 6.08775113210659 6.08748008365258 6.08814322203392 6.08787475990716 6.08849220995144 6.08901785325635 6.08958186350303 6.08900883183627 6.08880177242205 6.08803625857044 6.08776979190932 6.08883452997361 6.08930014606723 6.09036094059875 6.0898697807546 6.08941917537864 6.08898126311186 6.0897303518977 6.08897460355356 6.0885027021564 6.08947512178379 6.09035289664279 6.0910228719698 6.09057989811574 6.09099562697889 6.09182269001586 6.09268209105531 6.0924782129783 6.09200352657247 6.09136006069463 6.09113902961213 6.09168005825093 6.09225777018854 6.09185110133813 6.09222669538365 6.09259394289482 6.09289544690966 6.0932272624683 6.09278608122756 6.09346054856628 6.09412081659261 6.09408006957587 6.09383920211218 6.09415007058573 6.09463280721438 6.09425118825577 Casado 250400905000060 catole
catole/Rua_Olegario_Mariano__139_0.jpg seguro? 4.06206174975 4.20500896044374 4.02948716225114 4.01116477074034 4.03610091886489 4.05106260773963 4.06251486608629 4.07204479686733 4.07902871800387 4.0595027400583 4.07082108712544 4.06120751229447 4.06676656676657 4.07219716853018 4.07816018563579 4.08156446536364 4.08619664927895 4.07955048003459 4.08076773889403 4.07371452872434 4.06651629943555 4.06944010260337 4.0729306063157 4.06744478628762 4.06136833414266 4.0640825760391 4.05998375330673 4.06254822101958 4.06337730428236 4.06592858308965 4.06742794242794 4.06887276940873 4.06993203771154 4.06675445365922 4.06859180447964 4.06983825517543 4.07148786979705 4.07301295888252 4.07379602194084 4.07125048260181 4.07269983007561 4.07366367760626 4.0755852851017 4.07744793912279 4.07469241708372 4.07646305653552 4.07327364102276 4.0711724994631 4.06822619620239 4.06998425734958 4.06701677089876 4.06414000517946 4.06571868170053 4.0639979516254 4.06151187739064 4.05944920618834 4.05762892009565 4.05540838041928 4.0528082899308 4.05395319327049 4.05291275322331 4.05459745248209 4.05535331840181 4.05665508143818 4.05425882886092 4.05513037554366 4.0534883508486 4.05395052974315 4.05264348907023 4.05112785823246 4.0513609964586 4.05196017341718 4.05051718435949 4.05074910695816 4.04947148347769 4.05029065520784 4.05086449606718 4.04952943717363 4.05055116722978 4.04880676182469 4.04958304434236 4.05089287599256 4.05173291601484 4.05266654812977 4.0533599149763 4.05445251814452 4.05491123956746 4.05377668473799 4.05431855354216 4.05291890623212 4.05347280010841 4.0536263686134 4.05377659867263 4.05292437704947 4.05391700265825 4.05443123794709 4.05313247445753 4.05204930421841 4.05264991706556 4.05315617401539 4.05391685609077 Casado 250400905000060 catole
