comparison_id,date,ip_address,voter_latitude,voter_longitude,study,question,chosen_id,chosen_latitude,chosen_longitude,chosen_pitch,chosen_heading,chosen_region_name,chosen_image_url,rejected_id,rejected_latitude,rejected_longitude,rejected_pitch,rejected_heading,rejected_region_name,rejected_image_url
97208,2013-05-21 01:28:49 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42020,39.992082,-83.01089,0,98,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992082%2C-83.01089&heading=98&pitch=0&sensor=false,42036,39.996884,-83.006599,-6,358,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996884%2C-83.006599&heading=358&pitch=-6&sensor=false
97213,2013-05-21 01:28:58 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42047,39.999842,-83.003967,-10,82,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.999842%2C-83.003967&heading=82&pitch=-10&sensor=false,42035,40.012067,-83.011149,-13,43,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012067%2C-83.011149&heading=43&pitch=-13&sensor=false
97214,2013-05-21 01:29:02 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42001,39.991085,-83.01242,0,2,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.991085%2C-83.01242&heading=2&pitch=0&sensor=false,42046,39.995718,-83.005881,-10,282,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.995718%2C-83.005881&heading=282&pitch=-10&sensor=false
97217,2013-05-21 01:29:08 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42008,39.993484,-83.006175,-8,52,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.993484%2C-83.006175&heading=52&pitch=-8&sensor=false,42012,40.004948,-83.001861,0,216,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.004948%2C-83.001861&heading=216&pitch=0&sensor=false
97218,2013-05-21 01:29:30 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42023,40.008121,-83.011699,0,266,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.008121%2C-83.011699&heading=266&pitch=0&sensor=false,42044,39.992748,-83.011021,0,14,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992748%2C-83.011021&heading=14&pitch=0&sensor=false
97220,2013-05-21 01:29:35 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42023,40.008121,-83.011699,0,266,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.008121%2C-83.011699&heading=266&pitch=0&sensor=false,42044,39.992748,-83.011021,0,14,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992748%2C-83.011021&heading=14&pitch=0&sensor=false
97291,2013-05-21 01:35:01 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42020,39.992082,-83.01089,0,98,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992082%2C-83.01089&heading=98&pitch=0&sensor=false,42042,39.992271,-83.00534,-1,299,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992271%2C-83.00534&heading=299&pitch=-1&sensor=false
97292,2013-05-21 01:35:18 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42023,40.008121,-83.011699,0,266,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.008121%2C-83.011699&heading=266&pitch=0&sensor=false,42042,39.992271,-83.00534,-1,299,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992271%2C-83.00534&heading=299&pitch=-1&sensor=false
97293,2013-05-21 01:35:26 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42044,39.992748,-83.011021,0,14,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992748%2C-83.011021&heading=14&pitch=0&sensor=false,42035,40.012067,-83.011149,-13,43,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012067%2C-83.011149&heading=43&pitch=-13&sensor=false
97295,2013-05-21 01:35:29 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42044,39.992748,-83.011021,0,14,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992748%2C-83.011021&heading=14&pitch=0&sensor=false,42035,40.012067,-83.011149,-13,43,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012067%2C-83.011149&heading=43&pitch=-13&sensor=false
97296,2013-05-21 01:35:35 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42047,39.999842,-83.003967,-10,82,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.999842%2C-83.003967&heading=82&pitch=-10&sensor=false,42039,39.995468,-83.000552,-6,62,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.995468%2C-83.000552&heading=62&pitch=-6&sensor=false
97298,2013-05-21 01:35:41 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42034,39.996653,-83.003455,-6,272,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996653%2C-83.003455&heading=272&pitch=-6&sensor=false,42012,40.004948,-83.001861,0,216,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.004948%2C-83.001861&heading=216&pitch=0&sensor=false
97299,2013-05-21 01:35:48 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42006,40.010143,-83.010867,0,242,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.010143%2C-83.010867&heading=242&pitch=0&sensor=false,42027,39.998041,-83.006831,-2,349,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.998041%2C-83.006831&heading=349&pitch=-2&sensor=false
97301,2013-05-21 01:36:00 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42047,39.999842,-83.003967,-10,82,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.999842%2C-83.003967&heading=82&pitch=-10&sensor=false,42030,39.994965,-83.010858,-12,99,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.994965%2C-83.010858&heading=99&pitch=-12&sensor=false
97302,2013-05-21 01:36:09 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42044,39.992748,-83.011021,0,14,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992748%2C-83.011021&heading=14&pitch=0&sensor=false,42036,39.996884,-83.006599,-6,358,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996884%2C-83.006599&heading=358&pitch=-6&sensor=false
97304,2013-05-21 01:36:12 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42035,40.012067,-83.011149,-13,43,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012067%2C-83.011149&heading=43&pitch=-13&sensor=false,42011,40.012102,-83.005494,0,196,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012102%2C-83.005494&heading=196&pitch=0&sensor=false
97305,2013-05-21 01:36:17 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42039,39.995468,-83.000552,-6,62,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.995468%2C-83.000552&heading=62&pitch=-6&sensor=false,42042,39.992271,-83.00534,-1,299,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992271%2C-83.00534&heading=299&pitch=-1&sensor=false
97306,2013-05-21 01:36:19 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42042,39.992271,-83.00534,-1,299,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992271%2C-83.00534&heading=299&pitch=-1&sensor=false,42011,40.012102,-83.005494,0,196,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012102%2C-83.005494&heading=196&pitch=0&sensor=false
97308,2013-05-21 01:36:24 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42050,40.013426,-83.000209,-9,187,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.013426%2C-83.000209&heading=187&pitch=-9&sensor=false,42025,40.008655,-83.000544,-3,90,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.008655%2C-83.000544&heading=90&pitch=-3&sensor=false
97309,2013-05-21 01:36:30 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42006,40.010143,-83.010867,0,242,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.010143%2C-83.010867&heading=242&pitch=0&sensor=false,42036,39.996884,-83.006599,-6,358,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996884%2C-83.006599&heading=358&pitch=-6&sensor=false
97310,2013-05-21 01:36:34 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42050,40.013426,-83.000209,-9,187,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.013426%2C-83.000209&heading=187&pitch=-9&sensor=false,42042,39.992271,-83.00534,-1,299,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992271%2C-83.00534&heading=299&pitch=-1&sensor=false
97311,2013-05-21 01:36:36 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42011,40.012102,-83.005494,0,196,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012102%2C-83.005494&heading=196&pitch=0&sensor=false,42036,39.996884,-83.006599,-6,358,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996884%2C-83.006599&heading=358&pitch=-6&sensor=false
97312,2013-05-21 01:36:40 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42046,39.995718,-83.005881,-10,282,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.995718%2C-83.005881&heading=282&pitch=-10&sensor=false,42027,39.998041,-83.006831,-2,349,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.998041%2C-83.006831&heading=349&pitch=-2&sensor=false
97313,2013-05-21 01:36:41 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42008,39.993484,-83.006175,-8,52,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.993484%2C-83.006175&heading=52&pitch=-8&sensor=false,42006,40.010143,-83.010867,0,242,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.010143%2C-83.010867&heading=242&pitch=0&sensor=false
97314,2013-05-21 01:37:12 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42001,39.991085,-83.01242,0,2,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.991085%2C-83.01242&heading=2&pitch=0&sensor=false,42044,39.992748,-83.011021,0,14,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992748%2C-83.011021&heading=14&pitch=0&sensor=false
97315,2013-05-21 01:37:16 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42044,39.992748,-83.011021,0,14,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992748%2C-83.011021&heading=14&pitch=0&sensor=false,42036,39.996884,-83.006599,-6,358,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996884%2C-83.006599&heading=358&pitch=-6&sensor=false
97316,2013-05-21 01:37:27 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42008,39.993484,-83.006175,-8,52,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.993484%2C-83.006175&heading=52&pitch=-8&sensor=false,42042,39.992271,-83.00534,-1,299,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992271%2C-83.00534&heading=299&pitch=-1&sensor=false
97317,2013-05-21 01:37:35 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42035,40.012067,-83.011149,-13,43,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012067%2C-83.011149&heading=43&pitch=-13&sensor=false,42046,39.995718,-83.005881,-10,282,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.995718%2C-83.005881&heading=282&pitch=-10&sensor=false
97318,2013-05-21 01:37:41 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42034,39.996653,-83.003455,-6,272,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996653%2C-83.003455&heading=272&pitch=-6&sensor=false,42030,39.994965,-83.010858,-12,99,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.994965%2C-83.010858&heading=99&pitch=-12&sensor=false
97319,2013-05-21 01:37:45 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42050,40.013426,-83.000209,-9,187,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.013426%2C-83.000209&heading=187&pitch=-9&sensor=false,42001,39.991085,-83.01242,0,2,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.991085%2C-83.01242&heading=2&pitch=0&sensor=false
97320,2013-05-21 01:37:49 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42034,39.996653,-83.003455,-6,272,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996653%2C-83.003455&heading=272&pitch=-6&sensor=false,42011,40.012102,-83.005494,0,196,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012102%2C-83.005494&heading=196&pitch=0&sensor=false
97321,2013-05-21 01:37:52 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42008,39.993484,-83.006175,-8,52,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.993484%2C-83.006175&heading=52&pitch=-8&sensor=false,42030,39.994965,-83.010858,-12,99,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.994965%2C-83.010858&heading=99&pitch=-12&sensor=false
97322,2013-05-21 01:37:56 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42042,39.992271,-83.00534,-1,299,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992271%2C-83.00534&heading=299&pitch=-1&sensor=false,42011,40.012102,-83.005494,0,196,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012102%2C-83.005494&heading=196&pitch=0&sensor=false
97324,2013-05-21 01:38:00 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42008,39.993484,-83.006175,-8,52,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.993484%2C-83.006175&heading=52&pitch=-8&sensor=false,42001,39.991085,-83.01242,0,2,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.991085%2C-83.01242&heading=2&pitch=0&sensor=false
97325,2013-05-21 01:38:03 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42001,39.991085,-83.01242,0,2,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.991085%2C-83.01242&heading=2&pitch=0&sensor=false,42006,40.010143,-83.010867,0,242,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.010143%2C-83.010867&heading=242&pitch=0&sensor=false
97326,2013-05-21 01:38:05 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42035,40.012067,-83.011149,-13,43,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012067%2C-83.011149&heading=43&pitch=-13&sensor=false,42001,39.991085,-83.01242,0,2,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.991085%2C-83.01242&heading=2&pitch=0&sensor=false
97327,2013-05-21 01:38:06 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42008,39.993484,-83.006175,-8,52,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.993484%2C-83.006175&heading=52&pitch=-8&sensor=false,42012,40.004948,-83.001861,0,216,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.004948%2C-83.001861&heading=216&pitch=0&sensor=false
97329,2013-05-21 01:38:09 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42034,39.996653,-83.003455,-6,272,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996653%2C-83.003455&heading=272&pitch=-6&sensor=false,42036,39.996884,-83.006599,-6,358,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996884%2C-83.006599&heading=358&pitch=-6&sensor=false
97330,2013-05-21 01:38:11 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42036,39.996884,-83.006599,-6,358,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996884%2C-83.006599&heading=358&pitch=-6&sensor=false,42011,40.012102,-83.005494,0,196,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012102%2C-83.005494&heading=196&pitch=0&sensor=false
97331,2013-05-21 01:38:15 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42042,39.992271,-83.00534,-1,299,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992271%2C-83.00534&heading=299&pitch=-1&sensor=false,42001,39.991085,-83.01242,0,2,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.991085%2C-83.01242&heading=2&pitch=0&sensor=false
97332,2013-05-21 01:38:17 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42012,40.004948,-83.001861,0,216,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.004948%2C-83.001861&heading=216&pitch=0&sensor=false,42011,40.012102,-83.005494,0,196,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012102%2C-83.005494&heading=196&pitch=0&sensor=false
97333,2013-05-21 01:38:18 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42006,40.010143,-83.010867,0,242,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.010143%2C-83.010867&heading=242&pitch=0&sensor=false,42012,40.004948,-83.001861,0,216,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.004948%2C-83.001861&heading=216&pitch=0&sensor=false
97335,2013-05-21 01:38:20 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42020,39.992082,-83.01089,0,98,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992082%2C-83.01089&heading=98&pitch=0&sensor=false,42027,39.998041,-83.006831,-2,349,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.998041%2C-83.006831&heading=349&pitch=-2&sensor=false
97336,2013-05-21 01:38:22 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42044,39.992748,-83.011021,0,14,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992748%2C-83.011021&heading=14&pitch=0&sensor=false,42035,40.012067,-83.011149,-13,43,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012067%2C-83.011149&heading=43&pitch=-13&sensor=false
97337,2013-05-21 01:38:24 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42008,39.993484,-83.006175,-8,52,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.993484%2C-83.006175&heading=52&pitch=-8&sensor=false,42012,40.004948,-83.001861,0,216,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.004948%2C-83.001861&heading=216&pitch=0&sensor=false
97338,2013-05-21 01:38:26 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42008,39.993484,-83.006175,-8,52,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.993484%2C-83.006175&heading=52&pitch=-8&sensor=false,42042,39.992271,-83.00534,-1,299,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992271%2C-83.00534&heading=299&pitch=-1&sensor=false
97340,2013-05-21 01:38:27 UTC,174.102.103.112,40.0205,-83.0172,safety-study,Which place looks safer?,42034,39.996653,-83.003455,-6,272,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.996653%2C-83.003455&heading=272&pitch=-6&sensor=false,42011,40.012102,-83.005494,0,196,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=40.012102%2C-83.005494&heading=196&pitch=0&sensor=false
97341,2013-05-21 01:38:31 UTC,76.181.204.117,39.6953,-81.7693,safety-study,Which place looks safer?,42008,39.993484,-83.006175,-8,52,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.993484%2C-83.006175&heading=52&pitch=-8&sensor=false,42044,39.992748,-83.011021,0,14,"Columbus, OH, USA",http://maps.googleapis.com/maps/api/streetview?size=470x306&location=39.992748%2C-83.011021&heading=14&pitch=0&sensor=false
