V2 V1 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90 V91 V92 V93 V94 V95 V96 V97 V98 V99 V100 V101 V102 V103 grupo red green blue hor vert diag setor bairro
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg seguro? 3.1388498923 3.17100294794519 3.11904915117067 3.16658897663541 3.12670846604464 3.11451651317601 3.11584313505895 3.12206171101864 3.12825629035823 3.12362024977572 3.12907843934582 3.12590461258054 3.12853317723632 3.1265925559578 3.12986319267816 3.13230020122884 3.12541061242506 3.12671365188012 3.13129140098529 3.13764928506359 3.1383664126786 3.13803215021854 3.13592258958846 3.13729806401598 3.14005593672973 3.14428247373913 3.14379958119479 3.1405944386193 3.14055912517716 3.1423733064697 3.13836299821723 3.13901916282642 3.1370214653731 3.13994985236109 3.13971290653253 3.14027803072208 3.14095552385872 3.14188483319111 3.14210726438934 3.14457163139908 3.14461844743237 3.14397784312135 3.14325917693088 3.14308293469502 3.14583326103856 3.14505107631009 3.14593015081402 3.14680143392623 3.14789008716423 3.14809651674594 3.14825634107033 3.14659600932069 3.14640856351861 3.14507778162825 3.14518992420555 3.14588461006614 3.14458539655065 3.14336482274682 3.14185412867333 3.14067383175055 3.14060585031031 3.14078440187106 3.14173816180247 3.1409932497584 3.14117063235287 3.1420169257592 3.14132572266451 3.14202961955165 3.1413881771862 3.14267085577244 3.14243201965157 3.1410529938997 3.14182319594167 3.14100076460722 3.14052068863296 3.14055879163944 3.14017215678583 3.13996982543436 3.13947391305794 3.14001107857325 3.14042623976422 3.14070045276501 3.14054584440655 3.13946982327356 3.13963638869719 3.13791171675663 3.13804700649266 3.13827332425981 3.13813128724798 3.13726245279985 3.13630387804051 3.13554355154782 3.13499597754652 3.13487729314196 3.13512293906542 3.13512559042668 3.13506092576813 3.13465193331741 3.13381854209559 3.13350690460833 3.13527347756997 Casado 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg seguro? 3.83538938829 3.76902268959991 3.88634327876215 3.90660698964543 3.8712192988073 3.85949785055639 3.86019658495854 3.85485594675583 3.83762300264603 3.83846662387544 3.84774020630894 3.84953274188665 3.84420869336366 3.84127448734106 3.84103773868729 3.83907939444096 3.83708349278815 3.84232753119892 3.83670683279035 3.83271105998184 3.83112394883556 3.83337241197771 3.83391347723341 3.83349387585443 3.83095248081983 3.82945476347106 3.83164447749692 3.83436207680594 3.83435527635107 3.83812056226297 3.8387229031631 3.83609940458497 3.8366770276507 3.83835608695882 3.83822944590155 3.83902763500928 3.8388248279891 3.84032583689945 3.83925034058605 3.83848852133172 3.83926260664909 3.84016202571146 3.83995011628286 3.84003587997453 3.83876682993548 3.83843761228284 3.83796263195013 3.83687919121541 3.83624951800141 3.83704492419393 3.83712151600406 3.83437399392789 3.83442790795195 3.83470389105962 3.83649616297201 3.83746848182534 3.83708095477096 3.83767632085864 3.83782468307132 3.83526443454925 3.83372249330825 3.83293390822046 3.83330095982351 3.83247146084658 3.83179807159598 3.83229574248943 3.83205099878678 3.8318015220979 3.83051921606572 3.82867543892486 3.82667014596439 3.82619753278457 3.826582479898 3.82844234789867 3.82722858126842 3.82755266994035 3.82672141115924 3.82787938900106 3.82663121021654 3.82752474929334 3.82675384490268 3.82761778217202 3.82844216065845 3.82878579636023 3.82992805545826 3.82968735030539 3.82916686783231 3.82724552360106 3.82733787139803 3.827375243204 3.82813928067009 3.82769245805192 3.8280480490449 3.82989844737177 3.8286607583389 3.82888689309436 3.82827307974036 3.8280225380556 3.82699024535875 3.82687995553498 3.82658678934978 Baixa 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg seguro? 3.57585951838 3.77970564847441 3.65748428204019 3.6246928632941 3.58164737615737 3.57105809954599 3.57201419858845 3.55950921860245 3.56203511321632 3.55917812843254 3.54656606478917 3.54880807040439 3.55588648298226 3.55138740232278 3.56079663009957 3.55290275651672 3.5528033931326 3.5621131392298 3.55908272068876 3.56082695367681 3.55851690394075 3.56004022950973 3.56224078148568 3.56705732097491 3.56949109487356 3.5687986761758 3.57514291392467 3.57250810886089 3.57397049784457 3.57655667233018 3.57257270673917 3.57137606015536 3.57269670344215 3.57249173450376 3.57382555585583 3.57626864293993 3.57646154714323 3.57600133184455 3.57631139106179 3.57771019701449 3.57601030109553 3.57663327779231 3.57725244914478 3.57760038772475 3.57713441110261 3.57682396838605 3.57553278627934 3.5774909193902 3.57636368366208 3.57468064482958 3.57348255994933 3.57522596001675 3.57519991312378 3.57586925364464 3.57566284606926 3.57425702467024 3.57447375767075 3.57553386478949 3.57640003143621 3.57636532952969 3.57533382138899 3.57615765127159 3.57639570801958 3.57569302568498 3.57629741361084 3.57566862001157 3.57602696821458 3.57484168466801 3.57495953535839 3.57535825828482 3.57543524909504 3.57431839619349 3.57482871426484 3.57637082664385 3.57598097544325 3.57607334360044 3.57532090058996 3.57570108606948 3.57657474986478 3.57606135223956 3.5752694366812 3.57544142960166 3.57610136460251 3.57717596349035 3.57697063375886 3.57581750326885 3.5749671617214 3.5760169131546 3.57600611113588 3.57578817636821 3.57662447310056 3.57651829352864 3.57693648951501 3.5769925059226 3.5783788820323 3.57748986419964 3.57672003622723 3.5759917419291 3.57644534232331 3.57732443333948 3.57704581796094 Media 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg agrad%C3%A1vel? 4.33992151018 4.33634800846922 4.37274915289156 4.37957484984652 4.30311748789047 4.32313767380615 4.31310738472074 4.30543937904483 4.29372529666934 4.28666162238111 4.31524788810269 4.31589347472424 4.31488094626695 4.3126376665844 4.30491478021202 4.32002926640835 4.33357800823479 4.33590886532395 4.33601137688083 4.33359625375598 4.33474761592652 4.33492994237052 4.34112913628066 4.34152849977674 4.33657583099728 4.33459557240066 4.3356169622119 4.33867036803446 4.33868458710275 4.33667499755092 4.34539195958843 4.34033652649071 4.33808847578489 4.34104778538969 4.34789239257705 4.35117963345767 4.34989461659291 4.34770633643277 4.34538106253894 4.34587327156983 4.34212789027112 4.34235166448269 4.34377192655828 4.33769811832613 4.33885167514565 4.33924599078014 4.33841516524445 4.33561146633472 4.33675166471081 4.33384111859989 4.33521221783642 4.33425465473257 4.33613010402302 4.33834879691419 4.339817016645 4.33685178406096 4.33638305297458 4.33769679202509 4.33679276615175 4.33701687286046 4.33729494591082 4.33631525553188 4.33447437956588 4.33574456749701 4.33996199656375 4.33908431688945 4.33871183761486 4.34001806200956 4.34105047957272 4.34231785410822 4.34483444686801 4.34686010317795 4.3480277119677 4.34728337375956 4.34663045766397 4.34735546833159 4.34851164472412 4.3505941500106 4.35146722249044 4.35063960029077 4.34925501029845 4.35030965189495 4.35112674034485 4.3499674267401 4.34954568806879 4.35015357812725 4.3516934163667 4.35231542036858 4.35372208536582 4.35304197116847 4.35295023067863 4.35388918941565 4.35399649100169 4.35510632258514 4.35371795417314 4.35386084617268 4.35522333356385 4.35523751787298 4.35428840245903 4.35365557336042 4.35224059960885 Adulto 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg agrad%C3%A1vel? 4.8210957122 4.66725623308225 4.68034891827755 4.76971884735453 4.78825218206495 4.77008342482979 4.77865072102202 4.79292972487536 4.7903302805163 4.79626778224804 4.7980159446144 4.79644345310893 4.80420994376529 4.80165678295376 4.81034696871922 4.80889719575049 4.81737139793042 4.82223550395539 4.82653361455241 4.83023239441964 4.8286784476562 4.82412765115566 4.82496041266528 4.82392105501178 4.8227068963814 4.82412685158935 4.82343552144848 4.82873899215745 4.82356851009457 4.81836909906818 4.82076943932563 4.82067721543899 4.81982715501405 4.82000865434259 4.81957141694026 4.82122404168149 4.8166955590402 4.81777929303984 4.82035876895462 4.81838490768841 4.81883946480555 4.82121129477251 4.8235140218681 4.82290895237658 4.82073580729943 4.82264193457317 4.82243716567952 4.82338620829498 4.8224303052785 4.82414791197587 4.82471565420286 4.8266134630226 4.82893608580258 4.83125667490771 4.83403746396003 4.83629675632173 4.83679520513889 4.83729366191421 4.83942288860383 4.83904787422265 4.83747755769112 4.83878650196537 4.84002685065436 4.84039629015473 4.83876529351537 4.83762563341211 4.83771325450076 4.83667035451261 4.83495548656889 4.83427409565768 4.83430061202382 4.83361234453755 4.83336772423364 4.83236998442383 4.83094011627851 4.83164890399985 4.83229144540048 4.83185297082366 4.83294709606889 4.8344814179649 4.83447430579587 4.83243341488725 4.83245215662008 4.8308864582732 4.83114559496632 4.83238536558522 4.83369368049229 4.8327000488681 4.83177716344002 4.83211838186639 4.8313749019365 4.83182633835836 4.83133283621786 4.83047142190344 4.83015575168243 4.83099019130804 4.83152353961732 4.83050947384546 4.83036359989216 4.82891374034785 4.82915892166291 Jovem 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg agrad%C3%A1vel? 4.50903184251 5.09427864633397 4.88817806720458 4.74578265128448 4.67938905283548 4.63500575256772 4.61504573611523 4.56514288201826 4.55545308824919 4.56354359088419 4.56341308148276 4.56007629524082 4.53825372657401 4.53038416662473 4.53781671247847 4.52954045573741 4.52366544276899 4.51187134706863 4.51149474474834 4.51796173572204 4.51243584155829 4.50608320522054 4.50780257475268 4.51289043015921 4.51275061911785 4.50860775460842 4.5084801157534 4.50799106772881 4.50927446303251 4.50879357219062 4.50478033208694 4.50117192786377 4.49990988952457 4.50469769002075 4.50203353050696 4.50194335372446 4.49951332724194 4.49943537005639 4.49931322835375 4.49526899748347 4.49825845764431 4.49516913896113 4.49285072212786 4.48995512402214 4.48810689027816 4.48625910832944 4.4819669333612 4.47842646442687 4.48302320749661 4.48046820468646 4.48048830347423 4.4826305755567 4.48120585666884 4.47846620285879 4.48163141029067 4.48438553750466 4.48186307192727 4.48122698335829 4.47810246696747 4.4797863974517 4.48154881765649 4.48001956518266 4.47828849598843 4.47812814593644 4.47643409135214 4.47869120135066 4.47799173668273 4.47694420876743 4.47929518771868 4.48037297600909 4.47775042462272 4.47797514292397 4.47865020734216 4.47723574964355 4.47559666618008 4.4730422695324 4.47346416258292 4.47303919104825 4.47570598895914 4.47623256966163 4.47761076955852 4.47592290064089 4.47555306604722 4.47373298781343 4.47080377453199 4.47060834566565 4.46981305875567 4.47000536611186 4.47021213275278 4.46800912342829 4.46773741367586 4.46683985695201 4.46723880950219 4.46909595458438 4.47021812828845 4.47258762329548 4.47365499527043 4.47337515442283 4.4728772272335 4.47373557466885 4.47339966448486 Geral 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg seguro? 3.51722906298 3.59270659615288 3.56142799633802 3.53334984050306 3.56863208309788 3.56142169887136 3.58336954086148 3.56949273426614 3.55552169986551 3.54315915573869 3.53852854303087 3.53897072612375 3.53056528551868 3.52798362770018 3.52072515926012 3.52374642615306 3.52968091338455 3.53179145668525 3.52800683036155 3.51719505698993 3.51072339626212 3.51529343852163 3.51040867731656 3.51179029630216 3.51416080066083 3.51129653430676 3.50626853842047 3.50649407729428 3.51198220657251 3.50377463818984 3.50452240910411 3.50435201494725 3.49607195273488 3.50294851599206 3.50760440125776 3.50753132473281 3.50907105220422 3.50664216410443 3.50765909404816 3.50629707799669 3.50741921023544 3.50360664097576 3.50030990227742 3.50059588470653 3.50605317744183 3.50782067458243 3.5097553614132 3.50966173223914 3.51194684733082 3.50955033638891 3.50887699971757 3.51006440507138 3.51165472910643 3.51149882636151 3.51124561770365 3.50863484432744 3.50836806905343 3.51056468319705 3.50911506283502 3.51000910988383 3.51313316007664 3.51197418075539 3.51346805727733 3.51159892746831 3.51278896441362 3.5125481175885 3.51162418267549 3.51272095206852 3.51298585189617 3.51463012635161 3.51449903506836 3.51342037004167 3.51317330158089 3.51203910415482 3.51188769279303 3.51067736920675 3.51182802623894 3.51236069658116 3.51226152042184 3.51319899040588 3.51344289069823 3.51201593689968 3.51026789282371 3.50954868331416 3.5096675548657 3.50994112216842 3.51102099315372 3.51233441017517 3.51200372688814 3.51365714510019 3.51315176149205 3.51327818677938 3.51547957212377 3.51616747412793 3.5157567222514 3.51665443601448 3.51679091589347 3.51688035241956 3.51685162861714 3.51887818745847 3.51837798086359 Masculino 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg agrad%C3%A1vel? 4.10376550711 3.82396108760804 3.87798871659132 3.90524805751547 4.00974143006089 4.02008862224026 4.04933090875937 4.04171820747251 4.03357503131834 4.11293276099059 4.12143181912399 4.12548718128002 4.11409424662121 4.11207116246442 4.1153818379189 4.10880213875923 4.10476104994247 4.11499889667079 4.1166713330366 4.11639058999378 4.11166039261478 4.11639935010772 4.11793447962275 4.11932037123604 4.11986994138674 4.1179696757318 4.11837247304642 4.11422896310062 4.11390889053925 4.11878957242889 4.11554269246815 4.11389096521582 4.11368399593805 4.1121590898954 4.11312547444115 4.11452525435464 4.1117011347607 4.11081427727369 4.11325214049222 4.11395685626804 4.11209685690508 4.11138075656501 4.11084675121753 4.11328057473561 4.11430431014415 4.1155121551552 4.11512062118207 4.11514137786948 4.1141984584215 4.11219981369821 4.11456819365485 4.11483181038401 4.11328867472638 4.11309988622492 4.11246505056924 4.11201936924719 4.11031784879866 4.1077092550858 4.1093319462763 4.10932774930568 4.11255026481352 4.11422788017199 4.11356790085076 4.11294994371104 4.11137977887249 4.11131897051695 4.11000181513268 4.11206146203852 4.11337596321222 4.11373827950021 4.11464857090033 4.11343059733296 4.11608300943284 4.11550030891279 4.11616497208383 4.11548537607257 4.11619754098426 4.11721764721978 4.1156546144657 4.11585864192313 4.11529935587945 4.11710281142359 4.1186191917461 4.11937799042923 4.12005859238371 4.11919346575579 4.12004582961174 4.11870675479488 4.11965351166114 4.12003699809734 4.12053668280726 4.12140621717246 4.121544810209 4.1214847985481 4.1221925986963 4.1203776785293 4.11961499904899 4.12058098344715 4.12022912927955 4.12128886605196 4.12096337828792 Baixa 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg seguro? 3.80242947807 3.75087711813124 3.74181763403513 3.87111248073669 3.87873733320852 3.82469492058395 3.80679393985993 3.81368780598185 3.81911214631873 3.83181857259536 3.81570867928495 3.82539478375712 3.81913603191242 3.80083305918977 3.80171449482174 3.79376596352825 3.78587347208416 3.78839420628043 3.78651955059744 3.77924849206542 3.78374201095466 3.78017077650884 3.78473460289983 3.77712771019984 3.77319888009327 3.77859830368193 3.77906708627029 3.78183705607235 3.7872749190143 3.78839394784462 3.7848733371344 3.78846553792477 3.78995669725531 3.79244587470734 3.79404959758536 3.78986595514795 3.79318659599567 3.79017412890606 3.79238767103771 3.79582376495915 3.79280368828828 3.79909581773775 3.80185322102611 3.80165309335145 3.80033449853321 3.80580501435405 3.80585018442237 3.80058457861967 3.80212125922695 3.80130907670851 3.80381543900447 3.80408654355889 3.80453314106196 3.80347234167423 3.80303233617936 3.80306141159308 3.80205562339557 3.80497280757718 3.80397846833347 3.80370747954884 3.80356750207937 3.80462514371004 3.80251292785517 3.80277403571629 3.80237056679034 3.80309497664023 3.80426925242512 3.80343217683319 3.80376098504409 3.80530194111581 3.80603707152582 3.80656949548605 3.80926534346601 3.81027968351616 3.81032923258554 3.81140313617112 3.81324909257492 3.81422147231343 3.8133675159945 3.8124859235486 3.8113420630033 3.81185168056608 3.81105402641288 3.81040229066496 3.80958785057205 3.81021696807754 3.80924037989602 3.81080658339827 3.80924443697615 3.80976421566632 3.80880086130578 3.80791320751457 3.8070936681552 3.80681442795529 3.80708480198675 3.80811256992743 3.80722866891004 3.80693936534419 3.80886166026517 3.80956105829067 3.80936838341851 Geral 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg seguro? 4.18909934344 4.17673146036166 4.16635005383852 4.15878680589348 4.21555941679487 4.21829242776428 4.2455085561892 4.23748424382903 4.20705098917825 4.2342963173902 4.22518305773474 4.22172577539189 4.2153047806551 4.21698096229315 4.20669966956773 4.19942685729847 4.20079977106792 4.19813258883758 4.19938394253453 4.19512888671268 4.19324584632599 4.19224046753926 4.18964084771913 4.18332438548834 4.18256276541253 4.17974554989899 4.17770422795275 4.17818355539496 4.17500093511514 4.17487500410842 4.17769184029399 4.18158023630696 4.17696565747043 4.17473804261162 4.17541158396087 4.1751852253888 4.17544269469111 4.17847424925729 4.18075998872608 4.18015103069374 4.18157628613845 4.17924143632861 4.17640155857364 4.17843586739696 4.1793045218766 4.17720362324098 4.17758409509787 4.17988771947629 4.17930637005242 4.17982086048729 4.17866392660579 4.18039179206957 4.18456115635096 4.18407067191349 4.18452697407383 4.18216911970575 4.17979356532153 4.18245546603503 4.18219359673327 4.18438654793455 4.18523287495033 4.18282663837348 4.18188300379807 4.18267388103391 4.18152624015777 4.18402050399695 4.18318425118498 4.18440382311772 4.18466367947545 4.18690076067137 4.18780459607199 4.18693932844888 4.18801231551839 4.18909192073671 4.1909017804402 4.19156547556156 4.18999518065531 4.19116777246349 4.18907821117334 4.18859647617268 4.18827661621904 4.18824047090621 4.18987712850299 4.19027301614001 4.19094916476902 4.19137779764992 4.192411663663 4.19202070514114 4.19206069294649 4.19053983921963 4.19107845365957 4.19159757649338 4.19107287353185 4.19186222417277 4.19239759452299 4.19263962966123 4.19290804819624 4.19278228044561 4.19363443134117 4.19480641692655 4.19493315235062 Solteiro 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg agrad%C3%A1vel? 4.33638397208 4.45828252559049 4.37556651988395 4.33397527180712 4.31916477898532 4.30840688538307 4.32517300588658 4.33148542175453 4.34141194297428 4.34563235528301 4.34118749936844 4.34357608206332 4.34787613194914 4.341841693611 4.34247307971815 4.34361758825831 4.34098626061959 4.34125008790462 4.33999076605262 4.33826674725811 4.33618160632712 4.33732505610547 4.33846395322357 4.3355804704616 4.33793779822645 4.33929195570471 4.33876940170872 4.33798429871811 4.3354642976682 4.33575987246176 4.33634671945717 4.33469334807253 4.33319996278234 4.33391489934842 4.33422183352872 4.33359745651783 4.33195544902168 4.33257285085404 4.33279519105419 4.33182458727849 4.33294282314138 4.33576133375232 4.3343372999763 4.33258902020327 4.33178317529815 4.33070487622301 4.33288414493522 4.33275736208835 4.33249311270943 4.33466658907641 4.33500046215542 4.33463699044488 4.33439565412449 4.33337872916287 4.33328518255166 4.33457870119446 4.33564357055417 4.33531006756443 4.33548578113495 4.3352005916447 4.33511038869194 4.33463773825407 4.3338062259668 4.33515144165987 4.33623668223789 4.33579649063672 4.33545689990526 4.33576837324522 4.33517824401541 4.33398406756841 4.33529354858017 4.33612179586043 4.33499008056377 4.33505668286193 4.334732493822 4.33477732561116 4.3342861804445 4.33402831453366 4.33463387227916 4.33356032555603 4.33329422614344 4.33416878331721 4.33408525942857 4.33412458582991 4.33354412815826 4.33344209739267 4.33301696109879 4.33356204016007 4.33317108094467 4.3334892688555 4.33347443350846 4.33299299440244 4.33237029085665 4.33226717879748 4.33209396441584 4.33239283713698 4.33163479722611 4.33155256692276 4.33234339522548 4.33318930734684 4.3336987172671 Casado 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg agrad%C3%A1vel? 4.68491832125 4.79772441195238 4.70495501405873 4.71462341357236 4.70037569103696 4.70089304663728 4.72822132080555 4.73268937631642 4.72993616150144 4.72924941339414 4.73528005675299 4.72691048361421 4.72332319014654 4.71123191672314 4.70927928265014 4.70076720641402 4.69478967343496 4.6917450489631 4.68934699228671 4.68500236662018 4.67870665393464 4.6777768656113 4.6779303353001 4.67518737929922 4.67156456331952 4.67202803215891 4.67319584230588 4.68104710158956 4.68146296726696 4.6781722761855 4.67401694497036 4.67259089372718 4.67211711782653 4.67644678092347 4.67805119418653 4.67770789282928 4.67599988068946 4.67626903815626 4.67836329111055 4.6791382180189 4.68084394489203 4.67895773520702 4.67634863969891 4.67728737851321 4.67749730803556 4.6753733470529 4.67557414829211 4.6764156428982 4.6764976496939 4.67467760155252 4.67459637657906 4.67380981909795 4.67144505143567 4.67194537764057 4.67281160711627 4.67122235426203 4.67100003539685 4.66758289070442 4.669617865027 4.67092160386532 4.67034159431485 4.67235453755569 4.6713307590918 4.67476224058113 4.67322458907929 4.67423092015229 4.67425233309888 4.67456132772953 4.67293619915215 4.67201519046998 4.67460226943016 4.67378144853219 4.67406689376271 4.67482723486066 4.67566925559061 4.67605411861438 4.67758872607142 4.67937925042808 4.67993432822777 4.68003497532395 4.67941780137681 4.68161130166596 4.68156132810752 4.68144432711936 4.68291505978924 4.68210344798579 4.68245217545278 4.68470354092957 4.68429368283591 4.68446732912534 4.68575833753065 4.68552541709697 4.68409473069048 4.68449224238515 4.6869250187514 4.68667112820011 4.68700944951857 4.68797449679715 4.68789467276408 4.68812621693592 4.68789851425637 Masculino 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg seguro? 3.96282009355 3.9115622067231 3.96606783392482 3.95111236512253 3.90424558675629 3.95131834176042 3.97587402976041 3.98847610816958 3.97929049842983 3.9744168616665 3.96744677400811 3.96353452246664 3.9655278919555 3.96140974445478 3.96362366948191 3.96202078947473 3.9636266637862 3.96515355044921 3.97089909937836 3.97090640757326 3.96738172757686 3.96593439389897 3.96342011467119 3.96275814083215 3.96105669471963 3.96140824081216 3.96075930545018 3.96162235806158 3.96470755794085 3.96317480141992 3.96123617010129 3.95914779893241 3.95870641908726 3.95930514928308 3.96205762803564 3.95922210886823 3.95833153533754 3.95825065952942 3.95956781760578 3.96109925432579 3.9613820105695 3.96407875590842 3.96263469813775 3.96317330232808 3.96206605764625 3.96412009446179 3.96203363630481 3.96023081807775 3.96023747177259 3.95990037393244 3.95964555534355 3.96208918041531 3.96174249708088 3.96287497730238 3.96261143485658 3.96402923567978 3.96320827660309 3.96466427649442 3.96589345726295 3.96575128172417 3.9671697653758 3.96502669278292 3.96451476428843 3.96462848263623 3.96322893957627 3.96298837530835 3.96178570030253 3.96148533731527 3.9618370196253 3.96158846127592 3.96221817215312 3.96203616208409 3.96227220229779 3.96360181640863 3.96495286540577 3.96606151440833 3.9649672055396 3.96608143279727 3.9653520398087 3.96581046939312 3.96609049363142 3.96587976276372 3.96530076357733 3.96523712680867 3.96581504925321 3.96634382165305 3.96611413027143 3.96558643132524 3.96483836002766 3.96538088327202 3.96561986070802 3.96568978490791 3.96560822685863 3.96509237641508 3.96381896468278 3.96387240674457 3.96379946185718 3.9636175371339 3.96340523257997 3.96476459522323 3.96449845269686 Feminino 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg agrad%C3%A1vel? 4.53189784464 4.58769723322235 4.67030590706174 4.57703475542221 4.58454275580052 4.57608813872067 4.5612928870468 4.55404720986752 4.54346403798007 4.53830322123089 4.53052514809144 4.5268633034868 4.53043405518175 4.52205657837429 4.51648583414515 4.51771119814783 4.51290669506543 4.51592805625039 4.51981308935656 4.52115378296437 4.52441674111016 4.52400423920449 4.52954101367766 4.52367936145101 4.53086416578436 4.53000277289855 4.52157215852108 4.51986903484064 4.51899210285801 4.51925394637203 4.51774686427877 4.51990677077707 4.51723604185033 4.51733323930683 4.51364115875418 4.51481093204263 4.51660109650891 4.51949994643686 4.5233572380416 4.5185602122699 4.51618736879357 4.51852081267236 4.51961306873372 4.52293347883463 4.5272388509008 4.52541748412383 4.52484825793011 4.52610553475035 4.53126799127987 4.53315248456874 4.53127257623723 4.53266835818271 4.53291482539087 4.53304420475047 4.52925178937701 4.52723029684649 4.52728623139129 4.52836844731734 4.52955603757031 4.52947358956636 4.52963548410621 4.52834773889474 4.52963331255558 4.53270091857265 4.53370796657116 4.53386883590775 4.53042570046468 4.5306704315391 4.53206062053078 4.53295790329 4.53210203677104 4.53088801661099 4.53208455010563 4.53200412812458 4.53426885186967 4.53304267584799 4.53299964030626 4.53282102435746 4.53333683568118 4.53252233538332 4.53193264538547 4.53232932081471 4.53269664245504 4.53420141595672 4.53338427323368 4.53340691447602 4.53399785378418 4.53249464431525 4.53324383824029 4.53324305251559 4.53212366570684 4.53112975259235 4.53079008651723 4.53049396822731 4.53099970805684 4.53010186358203 4.53010824295519 4.53120715029796 4.53235282126026 4.53241128917195 4.53316169312908 Media 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
catole/Rua_Aluisio_Cunha_Linha__50__270.jpg agrad%C3%A1vel? 4.1009935212 4.24234934891346 4.15384606090903 4.15867502936934 4.1314735754176 4.11225047113367 4.10428083694258 4.11964020869986 4.10951779716121 4.10038623640951 4.09614736742257 4.09508790585189 4.08781209117134 4.07750320634965 4.08306936536563 4.08439423226712 4.07554670564063 4.07730184237984 4.07999231353765 4.08308810167783 4.09457407578455 4.0996725136203 4.09953538423971 4.0968405819085 4.10281151896044 4.10250985682488 4.10297271992337 4.10509896474786 4.10352278383396 4.10118189926936 4.09968746442167 4.09875598593171 4.10132283460168 4.09955062995326 4.09576060918927 4.09338535967351 4.0943987395014 4.0991052240777 4.09949548726897 4.10203557994884 4.10564401671911 4.10647868440067 4.11079647220211 4.10700845624189 4.10508253545683 4.10389743335395 4.10120210900507 4.09994443580333 4.10159127590768 4.10150072307901 4.10163752982248 4.09940295329022 4.09891416447797 4.09669876236628 4.09756213949227 4.09541449954694 4.09473562594476 4.09609716950237 4.09492754323899 4.09405555136645 4.0944281166416 4.0952588337527 4.09392452210563 4.09608738040566 4.09417123259509 4.09628507662638 4.0972361367795 4.09703417400801 4.09966209919343 4.09920009355024 4.10031043614555 4.10260180950459 4.1019393811756 4.10063065457347 4.10026466325124 4.09805998036871 4.09642017578134 4.09755587761997 4.09895973317581 4.09764398571125 4.09798841965468 4.09811047866949 4.09736845124881 4.0977996322793 4.09829810159531 4.0982425893622 4.09792279646655 4.09706264517864 4.09745282650825 4.09714334299564 4.09682347120867 4.09823065024492 4.09782482765528 4.09805038273332 4.09845036883536 4.09778689957585 4.09879179210823 4.09923242031928 4.1003485900344 4.10041120641773 4.1011648726192 Feminino 129.821367 130.043005 119.405013 34 6 18 250400905000062 catole
